SampleID,BAI_GR,BIO_GR,Height.DBH.Ratio,Estem,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Soil.Fertility,Light,Temperature,pH,Slope
J13FRA24,0.271635492,2169.332111006006,249.5,15432.06759,30,5.515,0.411395283,0.68173913,0.466557541,106.242,24.75480507,48.8111,3.0857,11.92744699,-2.285015879,0.030124979,518.068952,90.72661054,0.472520937,0.277465724,27605.34615,0.008919022,-32.89266953,NA,72.955,30,2.46,2.38,2.59,-1.6373112762237414,1.1998144874854577,-0.9984466759761655,-1.2439824372489114,-0.44116112735789387
J13OSV26,0.33696973999999996,8395.357221440296,144.2696629,6833.020309,8.071428571,3.885,0.599248696,0.784013051,1.1254291,17.17127273,28.27131996,45.073,2.4086,9.306032938,-2.535994158,0.038557095,48.90520194,950.3364398,0.009026074,0.082198403,8119.236076,0.989674626,-31.92011078,NA,65.0699625,12,4.58,3.25,1.07,-2.8679122706402045,1.9856613443299247,-1.1389595441206808,0.5122260585271382,-0.4102656439663931
J13PRS12,0.09761905599999991,3191.415371938232,130,4978.127227,10.28,4.34,0.521046506,0.712712934,0.920231214,11.2671831,31.22617098,46.246,3.0374,12.5725813,-1.907054949,0.030264719,29.48211646,564.2210024,0.008836523,0.108489795,4680.952465,0.974676961,-30.63553963,NA,57.14171429,22,2.46,3.02,1.06,-1.621783994013889,1.0553679838026637,-1.128248484135789,-1.3270862430850798,-0.2799735918375316
J13PRV11,0.20240594400000003,789.0976483332333,148.125,2094.310913,7.3,5.45,0.515780626,0.682317979,0.502521687,9.06952381,36.01806154,44.0291,2.6569,9.695411652,-2.52251895,0.035311281,42.25643332,776.8771439,0.005708689,0.14080954,4649.980335,0.936331463,-30.93036636,NA,49.7331,9,2.59,2.88,1.11,-2.4498181134999553,1.4837697342533647,-1.2838011479427962,-0.25568473006953685,-0.540759982221405
J13TIA19,1.7038379059999997,6174.604326539169,87.09677419,722.8055419,13.28571429,7.51,0.332177433,0.40144005,0.504858815,55.43,25.37735282,45.34640112,3.9354,20.19515274,-1.240915918,0.02690251,72.04761818,1156.327146,0.008758971,0.216759965,4656.409209,0.817393544,-31.7821067,NA,61.748,35,3.98,2.88,1.26,-2.523650048803827,1.4930730802242547,-1.3183690653301683,0.37753723482241125,-0.023671879432437603
J13ULA10,0.13069728400000002,530.2318206594078,151.25,1027.469055,11.4,4.44,0.490579006,0.747298852,1.322947873,25.82230769,30.22133516,46.65590721,3.4313,17.64163555,-3.304104471,0.037659678,293.100871,1056.844286,0.049690071,0.185189755,10663.90478,0.183638613,-31.7619384,NA,74.12768333,35,3.14,2.92,2.46,-1.5018083953466628,0.9375515189466135,-1.0662530526006422,-1.6933800056046486,-0.5059646891266696
J14ACP15,0.3445078800000001,1633.4660365491916,171.7391304,5115.83267,12.375,5.72,0.423985584,0.525641026,1.239308409,110.2985714,31.49244259,47.1443,2.553,12.64964795,-3.149855156,0.015921621,41.73657478,456.4228012,0.022339946,0.101027259,7827.635766,0.55695568,-29.22108711,NA,NA,10,3.56,2,1,-1.8683128503828346,2.3210003434084494,-0.2125272577610725,0.756057987659895,-0.27582897972931925
J14ACP16,0.5115592380000002,5556.725302118917,187.8378378,8926.127287,17.5,4.72,0.477076509,0.562378378,0.630460449,65.53,22.77158892,47.6154,2.9562,23.62264499,-4.70964138,0.015967414,38.41574794,616.414094,0.006430651,0.094963642,6687.088693,0.817209444,-31.61735474,0.560836502,53.2196,10,3.56,2,1,-0.6214113374983862,1.4865860907190096,-0.07289285299935955,-0.5965426068786084,-0.16339478333933502
J14ACSA27,0.6854439280000001,7343.360594413207,195.625,12305.08805,18.375,5.455,0.532440735,0.731198502,1.541219781,61.759,41.88323429,48.9605,2.6059,10.1252913,-2.20423748,0.030369903,63.39940159,1004.164705,0.017727042,0.11784226,5520.495455,0.806658852,-30.94949005,NA,NA,35,4.76,2.88,3.37,-0.9713176932090472,1.9522601660954044,0.01367718974851985,-0.9591319710065886,-0.2412589314212571
J14ACSP11,0.535582328,1090.1741511821078,171.4285714,1328.629257,5.416666667,4.535,0.456113261,0.527552674,1.743474347,51.9695,21.05080865,47.999,2.3429,16.977786300000002,-0.510643406,0.023275164,36.84737833,565.8915918,0.014584498,0.081300479,6318.334843,0.782162081,-29.96210991,0.554302671,53.1563,5,3.31,2,2,-1.4331689576963222,1.3382062423715748,-0.4375664081169235,-0.2572222031273997,0.04157403901349284
J14BEA10,1.594323432,5905.268793777523,136.8965517,2436.466273,31.75,3.6,0.494523648,0.542118227,2.542,25.3846875,33.82944935,46.8912,2.5797,12.17261915,0.348980682,0.022987145,58.51915718,1121.486081,0.005775666,0.114812476,5319.273125,0.976036222,-32.61167465,NA,56.99505,25,3.17,3,2,-0.6111472523456959,1.6968317325071458,0.42226882404311106,-0.8243332711276661,1.187872083655
J14BEA12,3.5345933379999996,21996.65536472883,140.4878049,5265.439736,56,3.25,0.477265985,0.604954804,2.154571159,38.40714286,41.65891761,47.8637,3.167,12.77897573,-0.95741643,0.028969021,48.49147015,925.7118071,0.002828762,0.120875905,6692.063989,0.972255843,-31.66028641,0.569476457,52.6683,25,3.17,3,2,-1.0798123768846608,1.7297007893012708,-0.02303955973769391,0.665662491315884,0.006975471657292794
J14FAG22,0.19284309200000002,4872.504711402471,210.7407407,7410.661838,13.2,3.29,0.656909462,0.742162162,1.963461538,48.657,29.28663913,45.8051,2.3655,8.688874274,-1.581229229,0.022555163,42.33630965,782.885889,0.006677267,0.122124329,5375.534918,0.941793256,-31.60340752,0.633128834,NA,25,4.75,1.5,1.5,-1.3368308647730645,2.2747865155711744,0.27555790164585453,-0.10730673886009577,0.4931330911054549
J14OSV27,1.092638778,9420.086563851823,191.8518519,6839.481774,14.6,3.12,0.544350154,0.853659359,1.670434783,22.451,30.86722195,46.0457,2.9992,8.423556649,0.305232357,0.021213079,60.51088723,1155.637431,0.003617919,0.124395015,2977.570123,0.97265358,-31.37116493,0.573090541,NA,12,4.58,3.25,1.07,-1.4861239093255318,2.4469225098286547,0.21566933486633533,-0.3249051482057307,0.5799847859973828
J14QUR23,1.773511402,12368.96470749934,230.3571429,15853.69541,16.8,6.755,0.508937193,0.609008043,1.537279329,62.09076923,43.91007375,49.6112,3.2209,15.87642718,1.873812156,0.04016154,443.5874191,3774.238038,0.050708024,0.177622304,27460.06187,0.433331417,-31.30403648,0.499397227,NA,25,2.75,2.88,1.12,-0.9279435479154545,1.6137333618166931,0.6937692640206101,-0.1951848912454117,-0.15010419006781586
J14TIA20,0.2427551460000001,867.5017817146473,131.5,1116.221958,20.8,7.23,0.303701141,0.388550548,0.789166643,103.2092308,22.21029723,46.5035,3.5105,23.55205352,-0.131606464,0.025976123,54.06215394,866.7786641,0.014731814,0.152141014,6147.623912,0.816554126,-30.8,0.389696169,NA,35,3.98,2.88,1.26,-1.7481771167919788,2.023732354014073,-0.1626314922328214,0.366172333543711,-0.4625948921731994
J14TIA21,0.41844792799999997,1343.3706407976288,174.893617,2517.253928,11.83333333,6.335,0.358080789,0.334430489,1.130269777,83.006923080000007,26.85596197,41.7506,3.3212,19.54090899,-0.794844074,0.041236079,71.48508607,1131.751286,0.018184322,0.166712234,4647.517459,0.806316714,-31.68472038,NA,73.7797,35,3.98,2.88,1.26,-1.7965118049598763,2.2211358546566884,0.3117656853261726,0.5920209653466115,-0.28131902345324805
J14ULA11,0.7741391759999999,6024.460034784592,137.4358974,4632.108163,17.4,3.815,0.510317906,0.710278373,1.744922737,37.10619048,39.37220076,46.1895,3.6739,16.09375014,1.254907496,0.036292536,161.2349859,1288.438439,0.017626149,0.100413672,12948.28607,0.406981342,-31.5721199,0.692078133,65.98975,35,3.14,2.92,2.46,-1.151535550443614,1.5407873012759155,-0.3950138006021545,-0.13726117270974086,-1.5196883731254358
J15ACP-a,1.432809358,4894.1029156902205,159.6551724,3254.23961,39.25,5.615,0.321615098,0.435485149,1.378565255,112.8966667,31.45944669,42.9891,2.85,15.69468569,-4.529762287,0.012186471,52.08027305,765.4317578,0.008670939,0.097474559,9298.717148,0.748519872,-30.74140404,NA,NA,10,3.56,2,1,1.1863998045162045,1.1070883883642848,0.07737344677626258,-1.3843079903248474,0.36832120083704845
J15ACP-b,1.4816989460000003,3587.2531986390204,134.2857143,1060.43022,38.33333333,4.89,0.380556575,0.514126723,1.822467772,125.13,29.15368017,48.8102,3.4292,20.9995435,-4.21493639,0.019161852,28.52519365,425.4032202,0.015597803,0.069989351,6799.94353,0.759525364,-31.36397026,0.620626896,43.96,10,3.56,2,1,1.1697245650296897,1.0385312617349627,0.0795782395536796,-1.1862262385676874,0.8112413714027508
J15ACR-a,0.9436449419999999,2588.617836788071,171.4285714,2912.64875,13.16666667,4.625,0.382941182,0.423049645,2.821518351,37.997,42.27965366,48.0353,2.3953,15.85429615,-2.588997135,0.016653004,58.94544832,969.3757654,0.010743279,0.101758112,10818.11392,0.837552411,-31.73544014,0.498246639,48.8939,25,3.44,1.84,3.08,1.1229691042901944,0.7723706053196833,-0.23757135401627083,-0.7676669439182284,0.5002590082491611
J15ACR-c,1.8630675820000004,12020.929487415871,158.4,5448.11422,13.55555556,5.355,0.428268436,0.529251101,2.213647731,25.04,42.20306333,50.9109,2.8395,15.24056837,-4.330367336,0.021894128,26.2371802,380.0854237,0.01017994,0.073275004,5797.043931,0.737792382,-31.52756775,NA,47.241,25,3.44,1.84,3.08,1.295942168199345,1.5555191785207856,0.45544407920312546,-1.899005031102157,1.4208261829381905
J15ACSA-a,1.20506104,8682.37596462324,173.8461538,8257.138235,57,4.56,0.471529644,0.667356322,1.900746596,78.743,37.99702831,48.2009,3.0535,14.88130816,-4.991090221,0.027384213,39.66515963,494.2778287,0.010240062,0.098833366,6765.922275,0.634646711,-31.48656784,0.614950166,62.6111,35,4.76,2.88,3.37,1.1952759050845256,0.9157207137664694,0.10589417036908408,-1.071041767630501,-2.2856267510041515
J15ACSP-a,1.319396696,4098.387716848683,123.3333333,2183.032765,100,3.86,0.342327557,0.430074627,1.708295351,65.89,26.19517377,48.5681,3.5942,23.01392893,-3.437340908,0.025429568,33.82036237,483.1240693,0.006512404,0.085799435,7138.838467,0.727529366,-31.85844536,0.574717128,0,5,3.31,2,2,1.1782590398608148,0.8171803672116248,-0.17676205952241753,-0.7349646225633121,0.5428724731704454
J15ACSP-b,0.386909636,1185.8100494009645,203.6363636,4740.124905,16,4,0.390198582,0.497732317,1.06,42.63117647,23.56739751,45.6722,2.8378,17.22311319,-2.103352137,0.025307062,42.84259698,606.9839222,0.008954029,0.088475469,7718.646331,0.721558437,-31.77197495,NA,46.991525,5,3.31,2,2,1.2359903322137904,1.0386986833777674,0.16206612911597373,-1.1145347727018808,0.6378809942608222
J15AMSP-a,0.18727842799999994,1529.3111091866294,166.1904762,5222.612837,13.57142857,3.645,0.59952655,0.889002849,0.700343306,13.45916667,31.17454028,49.2809,3.131,15.66918152,-3.229622622,0.003322838,60.26505576,1150.580382,0.003251059,0.176827791,6074.656803,0.972347522,-32.03238533,0.798744461,58.189,12,NA,NA,NA,1.3023222648288708,0.8046294489064002,-0.053845824332171104,-0.7827289242763728,0.6389143528631357
J15BEPA-a,0.20044327200000006,1167.201378909253,128.8888889,1710.420459,73,3.405,0.493893825,0.4889375,0.843223443,16.02,29.8585102,47.5595,3.2042,14.64848904,-3.895658379,0.015762119,49.23749081,956.2389545,0.001655302,0.107179122,4781.748298,0.989100972,-33.01845062,0.508293205,52.808,25,1.54,2.02,1.25,1.1097061892066273,0.6718245549621883,-0.522825361765052,-0.8116112303467946,0.3160185786086715
J15BEPA-b1,3.2363253380000003,19315.074772727025,150.6818182,5137.785216,27.2,4.585,0.471180248,0.526847195,1.797841727,27.61533333,46.32691983,42.1064,2.8209,15.02106259,-6.002117405,0.031339915,82.89620538,1571.629987,0.008400461,0.143595333,7163.109461,0.96557445,-31.22503937,NA,63.0203,25,1.54,2.02,1.25,1.235130214966387,1.6494378839089157,0.4074768937763445,-2.042781863296386,1.2663684422108008
J15BEPA-b2,0.59664566,2219.0364408731407,222.2222222,6888.454665,24.83333333,4.49,0.505277533,0.526975477,0.749335106,18.62756757,32.03621485,48.6321,2.9738,14.68436838,-4.968413277,0.013691398,70.16679988,1337.242784,0.006103534,0.149876902,2993.648385,0.970618809,-32.70044456,NA,61.932475,25,1.54,2.02,1.25,1.1993997607748113,0.8908810237684038,-0.07645137329224923,-0.8589930832389565,-0.26225846300582334
J15BEPO-a,0.02283478,89.81500197941811,223.8888889,5818.338467,12.16666667,3.1,0.465628191,0.452479339,0.68944571,11.94222222,39.82136211,50.7708,3.6811,16.8958296,-4.188976936,0.016842399,53.77210141,1017.395497,0.001463986,0.124660155,3629.590954,0.96361358,-31.52655716,0.559261036,51.15735,15,1.5,2.34,1,1.1857746949111365,0.7509764186543244,-0.10971174592212908,-0.5589248077263408,-0.6234910675053739
J15COA-b,0.6647678779999999,3092.475953810204,169.8507463,6257.063343,16.71428571,4.41,0.460910979,0.50643299,1.127659574,18.81142857,47.88122722,46.6784,3.1548,13.22395934,-4.518818741,0.021867199,54.26841193,738.0984155,0.007427372,0.113474356,8236.246429,0.692687372,-30.53173149,0.654642058,44.8275,10,4,1.77,1.02,1.3017275940362536,0.8306531003630906,0.012474674565458322,-0.7899356583480408,0.4477720850861702
J15FAG-b,3.219262996,23272.386219387532,138.0487805,6609.212514,100,3.735,0.548940032,0.770939639,1.365172667,55.36714286,37.38679464,49.8897,2.9551,14.01008597,-2.480853958,0.019621149,71.09033709,1281.456724,0.003692139,0.137989011,8524.020791,0.918043967,-31.3911203,0.589166159,NA,25,4.75,1.5,1.5,1.2178378632594704,0.909052802684297,0.0701361917701385,-1.1622017346619868,0.7011440805223159
J15FRA-a,0.462891058,2572.7866484807682,292,14352.30577,26,5.835,0.327246893,0.740781357,2.004279808,209.1675,35.40224939,46.4879,3.7141,14.26941646,-5.209869213,0.026539272,320.6846095,1465.067391,0.058696258,0.107757332,33922.51293,0.232674931,-31.43281021,0.644884488,86.162,30,2.46,2.38,2.59,1.269817232468674,1.3588327111688723,0.26637105944429446,-1.6670041698778786,0.7662059848550723
J15OSV-a,1.202547004,5263.183862783887,192,3048.106678,16.4,3.475,0.508907699,0.681353383,2.33439288,34.51033333,31.53644802,49.8841,3.126,10.00743357,-5.420945663,0.022646765,100.3188876,1898.26541,0.014326307,0.145477239,8205.962577,0.963705497,-31.50998352,0.616438356,77.442,12,4.58,3.25,1.07,1.2098373057478053,1.1727248437755704,0.09065601676034013,-1.4378043623542205,0.5074569437709
J15PRP-a,0.5457281020000002,2487.4485791142997,116.2857143,1400.873134,19.11111111,3.675,0.564820547,0.375643564,1.292692162,10.84082192,30.74376406,49.2471,3.5877,12.28176582,-6.272942677,0.020085985,39.94281361,770.6508274,0.005671147,0.105945454,6158.982348,0.982627932,-29.95290039,NA,57.60102,12,NA,NA,NA,1.2045203444063275,1.0859301371196892,0.041885010081935854,-1.3861677723237151,0.5707877353417933
J15QUR-a,2.141859018,11952.706111671703,139.3939394,3564.098335,23.66666667,6.22,0.565618791,0.703116279,1.41139587,115.6475,52.82215353,46.082,3.0493,12.48999647,-4.132965488,0.02087292,260.3295114,2197.665591,0.027955591,0.100972972,36123.14695,0.429940458,-30.52065979,0.606456382,70.2262,25,2.75,2.88,1.12,1.2648254014999458,1.2751795099223597,0.19896137803307534,-1.4186421313733029,0.7531013513300533
J15SOA-a,0.181908648,547.8820725988087,245,913.4700965,17.83333333,5.005,0.450261293,0.572928445,0.789801155,29.5616,32.62340333,46.7112,3.6254,15.46382048,-4.864157848,0.025543134,46.58987759,862.5722751,0.005855307,0.178902545,4105.924287,0.942918237,-33.10300369,0.578076525,67.826,10,2.59,1.77,1.27,1.3022631289180089,1.2137618527713772,0.13277897466377914,-1.3246755500711689,0.914686787789859
